Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,__reject_reason__,__source_dataset__
OUT_19232,2025,8,DIST_S_01,SKU_06,-124.8109817668017,-10484.10364674114,non_positive_bill_value,transactions
OUT_05641,2025,11,DIST_W_02,SKU_06,-58.16580777698132,-4885.96434442123,non_positive_bill_value,transactions
OUT_00253,2023,4,DIST_W_03,SKU_02,-129.64233554583473,-32842.77490165402,non_positive_bill_value,transactions
OUT_00199,2025,8,DIST_W_03,SKU_07,-56.38204421916437,-36648.29536444583,non_positive_bill_value,transactions
OUT_00042,2023,11,DIST_W_02,SKU_08,-29.240752123573152,-12865.910936593764,non_positive_bill_value,transactions
OUT_00261,2024,9,DIST_W_02,SKU_06,-288.36866324833784,-24222.925105308525,non_positive_bill_value,transactions
OUT_08395,2023,6,DIST_W_02,SKU_07,-8.28261820904133,-5383.708792930465,non_positive_bill_value,transactions
OUT_07358,2025,4,DIST_W_01,SKU_10,-5.961893093674358,-2201.350435612714,non_positive_bill_value,transactions
OUT_06509,2025,8,DIST_W_01,SKU_02,-37.27236267364378,-9442.347555039469,non_positive_bill_value,transactions
OUT_05329,2025,12,DIST_W_01,SKU_10,-21.922151502853705,-8094.316353242451,non_positive_bill_value,transactions
OUT_11878,2025,2,DIST_C_01,SKU_01,-13.986535781321056,-1258.7427707608376,non_positive_bill_value,transactions
OUT_13956,2023,12,DIST_NW_01,SKU_10,-25.86621960024598,-9550.591597862214,non_positive_bill_value,transactions
OUT_04778,2023,7,DIST_W_01,SKU_05,-12.96055329308506,-1166.4066983087675,non_positive_bill_value,transactions
OUT_06007,2023,11,DIST_W_03,SKU_01,-4.731156634628836,-1537.598498079735,non_positive_bill_value,transactions
OUT_01580,2025,10,DIST_W_01,SKU_10,-3.3204779492665213,-1226.0268266134674,non_positive_bill_value,transactions
OUT_09018,2024,3,DIST_C_03,SKU_02,-17.712512409876698,-4487.210013399327,non_positive_bill_value,transactions
OUT_19186,2024,6,DIST_S_01,SKU_02,-67.9687685405368,-17218.771137776497,non_positive_bill_value,transactions
OUT_10991,2023,3,DIST_C_02,SKU_10,-4.135334918064745,-1526.9031980071982,non_positive_bill_value,transactions
OUT_13392,2025,2,DIST_NW_02,SKU_02,-101.99964682764542,-25839.9091238194,non_positive_bill_value,transactions
OUT_05281,2025,10,DIST_W_03,SKU_03,-8.254734434849048,-2889.1846836830136,non_positive_bill_value,transactions
OUT_03387,2023,9,DIST_W_01,SKU_02,-89.9925624925528,-22798.160907470345,non_positive_bill_value,transactions
OUT_07403,2024,7,DIST_W_03,SKU_03,-4.626394496180206,-1619.2538158983257,non_positive_bill_value,transactions
OUT_14883,2024,5,DIST_NW_01,SKU_08,-10.75602997310115,-4732.675418965579,non_positive_bill_value,transactions
OUT_14174,2023,1,DIST_NW_01,SKU_02,-18.26163828436405,-4626.319144860879,non_positive_bill_value,transactions
OUT_15940,2025,11,DIST_NW_01,SKU_02,-17.302199105512642,-4383.226055643231,non_positive_bill_value,transactions
OUT_03996,2025,12,DIST_W_01,SKU_10,-6.255080242456308,-2309.597757858656,non_positive_bill_value,transactions
OUT_04859,2024,7,DIST_W_03,SKU_03,-9.70928339584674,-3398.2971471697315,non_positive_bill_value,transactions
OUT_00773,2024,11,DIST_W_02,SKU_09,-13.787361855239675,-30332.172552222364,non_positive_bill_value,transactions
OUT_13186,2023,6,DIST_NW_02,SKU_07,-23.838642831846126,-15495.118905595886,non_positive_bill_value,transactions
OUT_19434,2025,12,DIST_S_01,SKU_09,-40.5752326546237,-89265.55749616928,non_positive_bill_value,transactions
OUT_14857,2023,10,DIST_NW_02,SKU_04,-10.24214972335949,-3328.663555384001,non_positive_bill_value,transactions
OUT_07386,2023,7,DIST_W_03,SKU_09,-13.40541782204785,-29491.904853564734,non_positive_bill_value,transactions
OUT_19625,2024,9,DIST_S_01,SKU_08,-33.55686130361899,-14765.065914140185,non_positive_bill_value,transactions
OUT_06625,2023,5,DIST_W_01,SKU_07,-86.2131525239143,-56038.543115714005,non_positive_bill_value,transactions
OUT_19227,2024,4,DIST_S_01,SKU_02,-50.81174694788098,-12872.261044502064,non_positive_bill_value,transactions
OUT_00822,2025,6,DIST_W_02,SKU_10,-6.13773495111946,-2266.219721062124,non_positive_bill_value,transactions
OUT_09988,2024,3,DIST_C_03,SKU_08,-14.864038692042412,-6540.174365944064,non_positive_bill_value,transactions
OUT_08690,2025,8,DIST_W_02,SKU_07,-10.71577703245089,-6965.302971100242,non_positive_bill_value,transactions
OUT_11782,2024,4,DIST_C_01,SKU_10,-5.6436712628789545,-2083.850382926592,non_positive_bill_value,transactions
OUT_16759,2025,7,DIST_NW_01,SKU_10,-3.820039821137653,-1410.4344455433431,non_positive_bill_value,transactions
OUT_04686,2023,6,DIST_W_03,SKU_04,-5.923609270723716,-1925.213080537672,non_positive_bill_value,transactions
OUT_03988,2024,1,DIST_W_01,SKU_03,-23.45457426593342,-8209.092325877424,non_positive_bill_value,transactions
OUT_05552,2024,1,DIST_W_02,SKU_01,-30.929646629991502,-9278.879185750457,non_positive_bill_value,transactions
OUT_18539,2023,2,DIST_S_01,SKU_04,-12.423750967718377,-4037.7535029413066,non_positive_bill_value,transactions
OUT_19642,2023,5,DIST_S_02,SKU_09,-3.6196305601320775,-7963.236824110843,non_positive_bill_value,transactions
OUT_04857,2024,10,DIST_W_03,SKU_10,-18.763162124535217,-6927.961990694806,non_positive_bill_value,transactions
OUT_08927,2025,8,DIST_W_03,SKU_09,-5.66662739151007,-12466.564735065704,non_positive_bill_value,transactions
OUT_12384,2023,6,DIST_C_02,SKU_10,-18.41651368042538,-6799.933262933527,non_positive_bill_value,transactions
OUT_15493,2023,2,DIST_NW_02,SKU_02,-91.7018113187684,-23231.173714196782,non_positive_bill_value,transactions
OUT_06461,2025,10,DIST_W_03,SKU_07,-12.667154487026243,-8233.639443206086,non_positive_bill_value,transactions
OUT_04081,2025,6,DIST_W_02,SKU_04,-3.2862818479165563,-1068.0776795943398,non_positive_bill_value,transactions
OUT_11683,2025,12,DIST_C_01,SKU_10,-24.76003667042013,-9142.148649607974,non_positive_bill_value,transactions
OUT_04818,2024,4,DIST_W_02,SKU_05,-34.743338034840384,-3126.85152764204,non_positive_bill_value,transactions
OUT_06638,2023,3,DIST_W_03,SKU_05,-12.12672037850718,-1091.4191480504792,non_positive_bill_value,transactions
OUT_01766,2023,6,DIST_W_03,SKU_06,-185.0007342227159,-15540.017487721036,non_positive_bill_value,transactions
OUT_02223,2023,7,DIST_W_02,SKU_02,-36.85981503944177,-9337.77779737158,non_positive_bill_value,transactions
OUT_12249,2023,2,DIST_C_01,SKU_09,-29.14992495991568,-64129.82213088443,non_positive_bill_value,transactions
OUT_07374,2024,9,DIST_W_01,SKU_08,-24.56311202426837,-10807.72964627274,non_positive_bill_value,transactions
OUT_15328,2025,10,DIST_NW_02,SKU_01,-5.358961424170831,-1607.686917609663,non_positive_bill_value,transactions
OUT_00604,2025,12,DIST_W_02,SKU_01,-18.573042504904866,-5571.876779800076,non_positive_bill_value,transactions
OUT_00599,2023,3,DIST_W_01,SKU_04,-4.375795683803704,-1422.0993791119267,non_positive_bill_value,transactions
OUT_01704,2024,3,DIST_W_03,SKU_02,-38.17951583618894,-9672.142663315297,non_positive_bill_value,transactions
OUT_19863,2023,1,DIST_S_02,SKU_05,-31.614527029174106,-2845.2757571982534,non_positive_bill_value,transactions
OUT_01362,2025,10,DIST_W_03,SKU_05,-97.87609011528214,-8808.835644903662,non_positive_bill_value,transactions
OUT_00506,2023,7,DIST_W_01,SKU_08,-59.445526599728,-26156.060942988104,non_positive_bill_value,transactions
OUT_11489,2023,1,DIST_C_03,SKU_06,-106.73333570988952,-8965.575199086115,non_positive_bill_value,transactions
OUT_15579,2023,11,DIST_NW_02,SKU_09,-6.154547337364907,-13540.030353982089,non_positive_bill_value,transactions
OUT_13524,2023,12,DIST_NW_02,SKU_02,-51.79884191625969,-13122.417636503002,non_positive_bill_value,transactions
OUT_12842,2023,5,DIST_C_02,SKU_06,-319.73988330429006,-26858.141630842987,non_positive_bill_value,transactions
OUT_17119,2025,1,DIST_S_02,SKU_10,-12.974506306055464,-4790.609226627687,non_positive_bill_value,transactions
OUT_01605,2025,5,DIST_W_02,SKU_04,-15.03172033750793,-4885.322029664846,non_positive_bill_value,transactions
OUT_10140,2025,6,DIST_C_02,SKU_02,-100.18364708796832,-25379.838773279207,non_positive_bill_value,transactions
OUT_00360,2024,2,DIST_W_03,SKU_01,-25.82658614168682,-7747.987491185804,non_positive_bill_value,transactions
OUT_05936,2023,9,DIST_W_03,SKU_03,-61.1170827054742,-21390.9670960404,non_positive_bill_value,transactions
OUT_15151,2023,5,DIST_NW_01,SKU_02,-17.443062316999736,-4418.944701867495,non_positive_bill_value,transactions
OUT_08158,2023,6,DIST_W_01,SKU_07,-36.24645992861809,-23560.17306662049,non_positive_bill_value,transactions
OUT_02661,2023,8,DIST_W_01,SKU_02,-37.75352083300847,-9564.266146942153,non_positive_bill_value,transactions
OUT_15853,2023,9,DIST_NW_01,SKU_09,-27.31698486496371,-60097.37204023004,non_positive_bill_value,transactions
OUT_10350,2023,6,DIST_C_03,SKU_04,-27.30485811744808,-8874.120289721037,non_positive_bill_value,transactions
OUT_14074,2024,2,DIST_NW_02,SKU_10,-21.456957604265646,-7922.539766033125,non_positive_bill_value,transactions
OUT_16190,2025,3,DIST_NW_02,SKU_08,-30.285099322390423,-13325.415299009594,non_positive_bill_value,transactions
OUT_05267,2023,10,DIST_W_02,SKU_08,-12.502298328851428,-5501.011974999401,non_positive_bill_value,transactions
OUT_11309,2024,11,DIST_C_02,SKU_06,-359.1769869613057,-30170.870487070737,non_positive_bill_value,transactions
OUT_17662,2025,5,DIST_S_01,SKU_02,-60.28860367968619,-15273.136485007177,non_positive_bill_value,transactions
OUT_00168,2024,8,DIST_W_03,SKU_04,-23.16467278657608,-7528.523368311938,non_positive_bill_value,transactions
OUT_16507,2023,1,DIST_NW_01,SKU_06,-48.83684146274456,-4102.257372464343,non_positive_bill_value,transactions
OUT_14439,2025,11,DIST_NW_02,SKU_07,-14.004239824589918,-9102.804268651464,non_positive_bill_value,transactions
OUT_14905,2024,1,DIST_NW_02,SKU_02,-37.61665846727645,-9529.528536327956,non_positive_bill_value,transactions
OUT_07536,2023,9,DIST_W_01,SKU_08,-29.636677421659368,-13040.129341862224,non_positive_bill_value,transactions
OUT_18034,2023,4,DIST_S_01,SKU_04,-13.821145844227892,-4491.894122135596,non_positive_bill_value,transactions
OUT_19074,2025,7,DIST_S_01,SKU_05,-14.300711668105532,-1287.1098087036928,non_positive_bill_value,transactions
OUT_10930,2024,1,DIST_C_01,SKU_04,-25.31974878227917,-8228.915375228973,non_positive_bill_value,transactions
OUT_17999,2024,5,DIST_S_02,SKU_03,-2.8203950857822977,-987.1863241233794,non_positive_bill_value,transactions
OUT_09690,2025,12,DIST_C_03,SKU_08,-9.55998553573306,-4206.417895500954,non_positive_bill_value,transactions
OUT_00577,2023,1,DIST_W_02,SKU_07,-49.144393712470446,-31943.8152329829,non_positive_bill_value,transactions
OUT_00199,2024,5,DIST_W_03,SKU_01,-16.6769340682953,-5003.116773941354,non_positive_bill_value,transactions
OUT_15321,2024,6,DIST_NW_01,SKU_07,-13.88435830652008,-9024.786758013255,non_positive_bill_value,transactions
OUT_08428,2023,12,DIST_W_01,SKU_01,-5.604258734298804,-2069.2520783120995,non_positive_bill_value,transactions
OUT_11751,2025,9,DIST_C_02,SKU_05,-11.00944963309435,-990.8735431500947,non_positive_bill_value,transactions
OUT_08716,2024,8,DIST_W_03,SKU_01,-63.46338901284315,-19039.041663258828,non_positive_bill_value,transactions
OUT_09431,2025,11,DIST_C_02,SKU_04,-4.826148495202153,-1568.4833891370208,non_positive_bill_value,transactions
OUT_09999,2024,3,DIST_C_03,SKU_01,-6.248950238262782,-1874.715044876698,non_positive_bill_value,transactions
OUT_17598,2024,7,DIST_S_02,SKU_01,-66.67048161194903,-20001.10800369976,non_positive_bill_value,transactions
OUT_06671,2025,7,DIST_W_03,SKU_10,-3.6603090171061967,-1351.5367406420182,non_positive_bill_value,transactions
OUT_11204,2025,8,DIST_C_02,SKU_09,-42.910949553502576,-94404.0495775761,non_positive_bill_value,transactions
OUT_11233,2025,7,DIST_C_03,SKU_03,-28.119640535542647,-9841.826603662186,non_positive_bill_value,transactions
OUT_07750,2025,3,DIST_W_01,SKU_07,-25.34848431199134,-16476.561749208446,non_positive_bill_value,transactions
OUT_00088,2023,5,DIST_W_02,SKU_04,-14.664575880529378,-4766.036876677963,non_positive_bill_value,transactions
OUT_01409,2023,6,DIST_W_03,SKU_02,-63.25800130396564,-16025.372617658137,non_positive_bill_value,transactions
OUT_18023,2024,4,DIST_S_02,SKU_08,-94.5230664579267,-41590.1471821633,non_positive_bill_value,transactions
OUT_00584,2024,10,DIST_W_01,SKU_07,-10.791840145708608,-7014.668262510696,non_positive_bill_value,transactions
OUT_19671,2024,3,DIST_S_02,SKU_09,-6.470057803007582,-14234.08850125064,non_positive_bill_value,transactions
OUT_11980,2024,3,DIST_C_03,SKU_01,-4.502977903832498,-1662.652985561317,non_positive_bill_value,transactions
OUT_07473,2025,12,DIST_W_03,SKU_09,-4.013529054322573,-8829.732109878334,non_positive_bill_value,transactions
OUT_01366,2025,3,DIST_W_02,SKU_07,-25.72486844080461,-16721.14703582065,non_positive_bill_value,transactions
OUT_13588,2024,8,DIST_NW_01,SKU_02,-18.76470045152791,-4753.769784008869,non_positive_bill_value,transactions
OUT_08929,2023,3,DIST_W_01,SKU_05,-118.90359947154576,-10701.282360687655,non_positive_bill_value,transactions
OUT_15497,2025,1,DIST_NW_01,SKU_03,-23.953108370975517,-8383.611936065468,non_positive_bill_value,transactions
OUT_19312,2024,2,DIST_S_01,SKU_08,-76.82651940837428,-33803.619378813106,non_positive_bill_value,transactions
OUT_14121,2025,10,DIST_NW_01,SKU_05,-10.85158801775812,-976.6826124117524,non_positive_bill_value,transactions
OUT_12976,2024,12,DIST_C_02,SKU_05,-75.67437383903484,-6810.646121305477,non_positive_bill_value,transactions
OUT_00376,2025,6,DIST_W_02,SKU_10,-10.788701676294874,-3983.546353064347,non_positive_bill_value,transactions
OUT_17778,2025,4,DIST_S_01,SKU_04,-30.852579042839547,-10027.098115069535,non_positive_bill_value,transactions
OUT_09911,2025,3,DIST_C_02,SKU_04,-24.436847276905134,-7941.980561240269,non_positive_bill_value,transactions
OUT_07546,2025,10,DIST_W_03,SKU_07,-112.49020590131718,-73118.64275643945,non_positive_bill_value,transactions
OUT_13986,2024,3,DIST_NW_01,SKU_01,-64.23574251179224,-19270.737489306983,non_positive_bill_value,transactions
OUT_13023,2023,12,DIST_NW_02,SKU_04,-76.28826261226814,-24793.686265863205,non_positive_bill_value,transactions
OUT_05536,2023,7,DIST_W_03,SKU_06,-122.48441501541224,-10288.738095361154,non_positive_bill_value,transactions
OUT_04761,2024,10,DIST_W_02,SKU_02,-39.12313174403777,-9911.223246455642,non_positive_bill_value,transactions
OUT_15929,2023,8,DIST_NW_01,SKU_08,-10.519158118451749,-4628.4644534256295,non_positive_bill_value,transactions
OUT_12200,2023,5,DIST_C_01,SKU_02,-82.14321042358502,-20809.589298834144,non_positive_bill_value,transactions
OUT_05205,2025,12,DIST_W_01,SKU_07,-187.16007292448484,-121654.00391455212,non_positive_bill_value,transactions
OUT_19196,2024,1,DIST_S_02,SKU_07,-39.49391738117639,-25671.072358847545,non_positive_bill_value,transactions
OUT_04056,2024,1,DIST_W_03,SKU_05,-106.15103830096824,-9553.544105151212,non_positive_bill_value,transactions
OUT_16515,2024,10,DIST_NW_02,SKU_10,-8.7520537355722,-3231.480696880649,non_positive_bill_value,transactions
OUT_08552,2024,1,DIST_W_01,SKU_08,-32.33780715768563,-14228.585224900711,non_positive_bill_value,transactions
OUT_08090,2023,2,DIST_W_01,SKU_06,-688.0778922767379,-57798.51923033066,non_positive_bill_value,transactions
OUT_09612,2023,10,DIST_C_02,SKU_02,-16.44390563312878,-4165.778956045847,non_positive_bill_value,transactions
OUT_02322,2023,6,DIST_W_03,SKU_08,-43.71912532089465,-19236.36925003774,non_positive_bill_value,transactions
OUT_08950,2025,7,DIST_W_02,SKU_04,-8.876429534546691,-2884.882253469372,non_positive_bill_value,transactions
OUT_19491,2024,11,DIST_S_01,SKU_06,-58.369035528117536,-4902.98647912902,non_positive_bill_value,transactions
OUT_19590,2024,4,DIST_S_02,SKU_05,-32.372709607714086,-2913.551417295699,non_positive_bill_value,transactions
OUT_05884,2024,12,DIST_W_01,SKU_09,-8.342150183287195,-18352.715367463858,non_positive_bill_value,transactions
OUT_10615,2024,5,DIST_C_02,SKU_10,-3.768152019374885,-1391.286809587766,non_positive_bill_value,transactions
OUT_16808,2023,3,DIST_NW_02,SKU_05,-66.55184757762733,-5989.647535290871,non_positive_bill_value,transactions
OUT_18169,2024,8,DIST_S_02,SKU_01,-12.206779490465074,-1098.5945880113536,non_positive_bill_value,transactions
OUT_16643,2025,12,DIST_NW_02,SKU_08,-14.484809946312875,-6373.276171128329,non_positive_bill_value,transactions
OUT_06852,2023,1,DIST_W_01,SKU_08,-6.0088984520542805,-2643.8667963629937,non_positive_bill_value,transactions
OUT_06587,2024,3,DIST_W_03,SKU_05,-75.55855634258738,-6800.284394127856,non_positive_bill_value,transactions
OUT_13879,2024,4,DIST_NW_01,SKU_04,-15.439199113647843,-5017.763350140362,non_positive_bill_value,transactions
OUT_03171,2024,7,DIST_W_01,SKU_06,-125.15365981670456,-10512.935849978348,non_positive_bill_value,transactions
OUT_15261,2023,1,DIST_NW_01,SKU_08,-6.828597509515216,-3004.5549932422505,non_positive_bill_value,transactions
OUT_13912,2023,1,DIST_NW_02,SKU_04,-30.4273259507915,-9888.845744212153,non_positive_bill_value,transactions
OUT_12127,2024,4,DIST_C_02,SKU_02,-28.98769490212464,-7343.537939579774,non_positive_bill_value,transactions
OUT_13979,2023,8,DIST_NW_02,SKU_08,-10.858169419343842,-4777.599021877692,non_positive_bill_value,transactions
OUT_14538,2024,8,DIST_NW_01,SKU_01,-10.90522200998852,-3271.5892246565186,non_positive_bill_value,transactions
OUT_06047,2023,6,DIST_W_01,SKU_03,-17.548281517139632,-6141.9260582639145,non_positive_bill_value,transactions
OUT_19595,2024,2,DIST_S_01,SKU_07,-202.24963627223383,-131462.24718667954,non_positive_bill_value,transactions
OUT_16837,2024,3,DIST_NW_02,SKU_09,-2.8724528656137247,-6319.358086165039,non_positive_bill_value,transactions
OUT_03331,2024,4,DIST_W_02,SKU_05,-17.80098098590142,-1602.079837741114,non_positive_bill_value,transactions
OUT_12572,2023,2,DIST_C_02,SKU_03,-21.56905813650582,-7549.177305681374,non_positive_bill_value,transactions
OUT_07771,2025,2,DIST_W_01,SKU_03,-9.826672991636707,-3439.3218294493827,non_positive_bill_value,transactions
OUT_03494,2024,11,DIST_W_02,SKU_03,-8.998677225317971,-3149.490826872849,non_positive_bill_value,transactions
OUT_07114,2023,12,DIST_W_02,SKU_03,-13.142960523851166,-4600.03280180296,non_positive_bill_value,transactions
OUT_10663,2025,8,DIST_C_03,SKU_07,-38.074593306339445,-24748.437166268923,non_positive_bill_value,transactions
OUT_13756,2024,11,DIST_NW_02,SKU_07,-11.578066374987989,-7525.781381667756,non_positive_bill_value,transactions
OUT_00305,2024,3,DIST_W_02,SKU_08,-33.06687286800033,-14549.412288692043,non_positive_bill_value,transactions
OUT_11762,2025,6,DIST_C_03,SKU_08,-29.92468093834812,-13166.853655830531,non_positive_bill_value,transactions
OUT_14911,2024,2,DIST_NW_01,SKU_08,-32.32963568986189,-14225.036824873278,non_positive_bill_value,transactions
OUT_16909,2024,2,DIST_NW_01,SKU_04,-25.85562914275424,-8403.044182678323,non_positive_bill_value,transactions
OUT_00287,2024,2,DIST_W_03,SKU_03,-21.933809427370417,-7676.870068069667,non_positive_bill_value,transactions
OUT_09117,2023,7,DIST_C_01,SKU_09,-6.7689425311806986,-14891.670850130467,non_positive_bill_value,transactions
OUT_17500,2024,7,DIST_S_01,SKU_02,-35.79034771441361,-9066.911739511172,non_positive_bill_value,transactions
OUT_19038,2023,1,DIST_S_02,SKU_07,-88.75158949053524,-57688.514271085296,non_positive_bill_value,transactions
OUT_19552,2023,10,DIST_S_01,SKU_05,-57.4372713519813,-5169.386615721276,non_positive_bill_value,transactions
OUT_06281,2025,12,DIST_W_02,SKU_10,-9.787647168422527,-3613.896488868604,non_positive_bill_value,transactions
OUT_03271,2025,3,DIST_W_01,SKU_07,-62.71526271440965,-40764.88401845481,non_positive_bill_value,transactions
OUT_03097,2025,6,DIST_W_02,SKU_09,-9.962293733944383,-21917.06445354183,non_positive_bill_value,transactions
OUT_07307,2024,7,DIST_W_01,SKU_08,-27.756004206273992,-12212.5992944165,non_positive_bill_value,transactions
OUT_15404,2024,4,DIST_NW_02,SKU_01,-8.25573406462479,-2476.717305690137,non_positive_bill_value,transactions
OUT_09158,2025,11,DIST_C_01,SKU_10,-6.995905764643811,-2583.0875298358733,non_positive_bill_value,transactions
OUT_09540,2023,3,DIST_C_03,SKU_08,-31.92369224315037,-14046.458301889928,non_positive_bill_value,transactions
OUT_13234,2024,2,DIST_NW_01,SKU_05,-109.38041990929352,-9844.243377383254,non_positive_bill_value,transactions
OUT_01346,2023,2,DIST_W_03,SKU_01,-11.891944577068957,-3567.5708659000043,non_positive_bill_value,transactions
OUT_05863,2025,3,DIST_W_02,SKU_05,-10.684425122833812,-961.6393631878408,non_positive_bill_value,transactions
OUT_19157,2025,3,DIST_S_01,SKU_08,-6.082202908541998,-2676.175032309158,non_positive_bill_value,transactions
OUT_15708,2023,12,DIST_NW_02,SKU_02,-123.31801056448552,-31240.52162287147,non_positive_bill_value,transactions
OUT_07698,2023,4,DIST_W_02,SKU_01,-6.360546072023628,-2067.2089718996785,non_positive_bill_value,transactions
OUT_08658,2025,2,DIST_W_02,SKU_01,-30.44903555126709,-9134.720854602629,non_positive_bill_value,transactions
OUT_18941,2025,9,DIST_S_01,SKU_07,-50.94918284980423,-33116.99900795694,non_positive_bill_value,transactions
OUT_13120,2023,10,DIST_NW_02,SKU_09,-5.315304211063766,-11693.670930816525,non_positive_bill_value,transactions
OUT_10190,2025,6,DIST_C_01,SKU_03,-22.3892217351059,-7836.263348977611,non_positive_bill_value,transactions
OUT_14057,2024,5,DIST_NW_01,SKU_05,-50.45761096254072,-4541.150036334122,non_positive_bill_value,transactions
OUT_00857,2025,8,DIST_W_03,SKU_01,-35.45395691207002,-10636.21677542126,non_positive_bill_value,transactions
OUT_13665,2025,4,DIST_NW_01,SKU_06,-866.2175938151845,-72762.23185712623,non_positive_bill_value,transactions
OUT_15468,2023,9,DIST_NW_01,SKU_10,-43.14982124235264,-15932.269850576056,non_positive_bill_value,transactions
OUT_09012,2024,10,DIST_C_02,SKU_10,-39.25190249287203,-14493.038946167382,non_positive_bill_value,transactions
OUT_09254,2025,5,DIST_C_02,SKU_08,-5.106852370791145,-2247.045966892921,non_positive_bill_value,transactions
OUT_11031,2023,11,DIST_C_02,SKU_06,-50.05571444151844,-4204.65859991712,non_positive_bill_value,transactions
OUT_08532,2024,8,DIST_W_01,SKU_06,-110.13245313683868,-9251.091036188,non_positive_bill_value,transactions
OUT_17531,2023,3,DIST_S_02,SKU_02,-20.20623455659217,-5118.873309084735,non_positive_bill_value,transactions
OUT_06402,2025,8,DIST_W_02,SKU_01,-34.182442946877146,-10254.758503664283,non_positive_bill_value,transactions
OUT_02146,2024,6,DIST_W_03,SKU_08,-18.58339744825166,-8176.652225084877,non_positive_bill_value,transactions
OUT_07673,2023,1,DIST_W_01,SKU_10,-3.858407987932597,-1424.6893372516688,non_positive_bill_value,transactions
OUT_07008,2024,6,DIST_W_03,SKU_07,-82.76311282922036,-53796.018333294014,non_positive_bill_value,transactions
OUT_06851,2025,3,DIST_W_02,SKU_09,-5.744538350795789,-12637.937292079388,non_positive_bill_value,transactions
OUT_16958,2024,4,DIST_NW_02,SKU_01,-37.63942650729646,-11291.817969944408,non_positive_bill_value,transactions
OUT_15178,2023,8,DIST_NW_02,SKU_02,-16.78431330872045,-4252.075177448505,non_positive_bill_value,transactions
OUT_01349,2023,12,DIST_W_03,SKU_07,-19.9576524332508,-12972.473120163462,non_positive_bill_value,transactions
OUT_00275,2024,11,DIST_W_03,SKU_08,-29.825521178591448,-13123.221159475432,non_positive_bill_value,transactions
OUT_11275,2023,5,DIST_C_01,SKU_01,-2.542922919998438,-5594.468567208364,non_positive_bill_value,transactions
OUT_02643,2025,10,DIST_W_03,SKU_08,-27.79013103757713,-12227.65790619852,non_positive_bill_value,transactions
OUT_04905,2024,7,DIST_W_03,SKU_09,-2.9560992535101507,-6503.406426733977,non_positive_bill_value,transactions
OUT_10842,2024,1,DIST_C_01,SKU_02,-28.456323136987315,-7208.980392311168,non_positive_bill_value,transactions
OUT_10545,2025,6,DIST_C_02,SKU_08,-61.4906552717402,-27055.89755259633,non_positive_bill_value,transactions
OUT_10140,2024,5,DIST_C_02,SKU_10,-18.494817610482315,-6828.818444293468,non_positive_bill_value,transactions
OUT_17477,2023,5,DIST_S_02,SKU_06,-205.24004733897516,-17240.13753153264,non_positive_bill_value,transactions
OUT_10428,2024,6,DIST_C_02,SKU_09,-14.23320134303208,-31313.089504429023,non_positive_bill_value,transactions
OUT_00982,2025,5,DIST_W_03,SKU_07,-7.740846546715416,-5031.566322309808,non_positive_bill_value,transactions
OUT_03769,2024,5,DIST_W_01,SKU_04,-7.535183845257115,-2448.8897796932006,non_positive_bill_value,transactions
OUT_18286,2025,9,DIST_S_01,SKU_09,-15.621912389167386,-34368.2181240533,non_positive_bill_value,transactions
OUT_04610,2025,3,DIST_W_02,SKU_04,-24.88623747804017,-8088.049848754554,non_positive_bill_value,transactions
OUT_05986,2025,9,DIST_W_02,SKU_07,-13.17492497075388,-8563.690821043818,non_positive_bill_value,transactions
OUT_07722,2024,12,DIST_W_01,SKU_02,-133.13625351694594,-33727.804764980174,non_positive_bill_value,transactions
OUT_10193,2024,5,DIST_C_03,SKU_05,-57.84121894940212,-5205.713804207872,non_positive_bill_value,transactions
OUT_00228,2025,4,DIST_W_03,SKU_01,-49.783756057597,-14935.110815698015,non_positive_bill_value,transactions
OUT_09818,2023,10,DIST_C_02,SKU_02,-18.33784088529889,-4645.609415590049,non_positive_bill_value,transactions
OUT_03038,2025,11,DIST_W_02,SKU_09,-16.232787098097184,-35712.173337735745,non_positive_bill_value,transactions
OUT_00866,2023,8,DIST_W_01,SKU_05,-25.68406088696653,-2311.539440232771,non_positive_bill_value,transactions
OUT_08797,2024,12,DIST_W_03,SKU_08,-8.576558238939347,-3773.665325343456,non_positive_bill_value,transactions
OUT_13808,2024,2,DIST_NW_01,SKU_02,-192.430986794686,-48749.22239369756,non_positive_bill_value,transactions
OUT_02838,2024,6,DIST_W_02,SKU_02,-20.975196046224404,-5313.696188412584,non_positive_bill_value,transactions
OUT_03224,2025,8,DIST_W_02,SKU_05,-26.825620343998487,-2414.3007772022784,non_positive_bill_value,transactions
OUT_11523,2025,7,DIST_C_01,SKU_03,-44.315263411424816,-15510.320735704632,non_positive_bill_value,transactions
OUT_11951,2025,5,DIST_C_01,SKU_06,-329.28995854661343,-27660.378523534084,non_positive_bill_value,transactions
OUT_01761,2025,2,DIST_W_01,SKU_01,-4.407168421474882,-1627.2240075821796,non_positive_bill_value,transactions
OUT_12979,2024,3,DIST_C_01,SKU_04,-9.54127415437276,-3100.885044836254,non_positive_bill_value,transactions
OUT_12136,2025,1,DIST_C_03,SKU_08,-11.98735239342608,-5274.475336451115,non_positive_bill_value,transactions
